text,new_text,task_type,person,time
Создай задачу : Напомнить Кате завтра приступить к разработке фирменного стиля для нового ресторана,создавать задача : напоминать катя завтра приступать к разработка фирменный стиль для новый ресторан,"['создавать задача : напоминать катя завтра приступать к разработка фирменный стиль для новый ресторан', {'entities': [(0, 16, 'task_type'), (19, 29, 'task_type')]}]",,"['создавать задача : напоминать катя завтра приступать к разработка фирменный стиль для новый ресторан', {'entities': [(35, 41, 'time')]}]"
Создай задачу : Попросить Свету переделать презентацию к пятнице,создавать задача : попросить свет переделывать презентация к пятница,"['создавать задача : попросить свет переделывать презентация к пятница', {'entities': [(0, 16, 'task_type')]}]",,
Создай задачу : Игорь должен предоставить эскиз полиграфии для буклета ко вторнику,создавать задача : игорь должный предоставлять эскиз полиграфия для буклет ко вторник,"['создавать задача : игорь должный предоставлять эскиз полиграфия для буклет ко вторник', {'entities': [(0, 16, 'task_type')]}]","['создавать задача : игорь должный предоставлять эскиз полиграфия для буклет ко вторник', {'entities': [(19, 24, 'person')]}]",
Создай задачу : Нужны от Нади 3D модели упаковки к 27 числу,создавать задача : нужный от надя 3d модель упаковка к 27 число,"['создавать задача : нужный от надя 3d модель упаковка к 27 число', {'entities': [(0, 16, 'task_type')]}]",,
Создай задачу : Дима требуется доработка дизайна сайта после согласования с клиентом к концу следующей недели,создавать задача : дима требоваться доработка дизайн сайт после согласование с клиент к конец следующий неделя,"['создавать задача : дима требоваться доработка дизайн сайт после согласование с клиент к конец следующий неделя', {'entities': [(0, 16, 'task_type')]}]",,"['создавать задача : дима требоваться доработка дизайн сайт после согласование с клиент к конец следующий неделя', {'entities': [(104, 110, 'time')]}]"
Создай задачу : Олеся разработай несколько вариантов логотипа для нового бренда ко 2 марта,создавать задача : олеся разрабатывать несколько вариант логотип для новый бренд ко 2 март,"['создавать задача : олеся разрабатывать несколько вариант логотип для новый бренд ко 2 март', {'entities': [(0, 16, 'task_type')]}]","['создавать задача : олеся разрабатывать несколько вариант логотип для новый бренд ко 2 март', {'entities': [(19, 24, 'person')]}]","['создавать задача : олеся разрабатывать несколько вариант логотип для новый бренд ко 2 март', {'entities': [(84, 85, 'time'), (86, 90, 'time')]}]"
Создай задачу : Попросить Виталия верстать каталог до 20 декабря,создавать задача : попросить виталия верстать каталог до 20 декабрь,"['создавать задача : попросить виталия верстать каталог до 20 декабрь', {'entities': [(0, 16, 'task_type')]}]","['создавать задача : попросить виталия верстать каталог до 20 декабрь', {'entities': [(29, 36, 'person')]}]","['создавать задача : попросить виталия верстать каталог до 20 декабрь', {'entities': [(57, 59, 'time'), (60, 67, 'time')]}]"
Создай задачу : Юрий нужен ребрендинг в течение месяца после подписания договора,создавать задача : юрий нужный ребрендинг в течение месяц после подписание договор,"['создавать задача : юрий нужный ребрендинг в течение месяц после подписание договор', {'entities': [(0, 16, 'task_type')]}]","['создавать задача : юрий нужный ребрендинг в течение месяц после подписание договор', {'entities': [(19, 23, 'person')]}]","['создавать задача : юрий нужный ребрендинг в течение месяц после подписание договор', {'entities': [(42, 57, 'time')]}]"
Создай задачу : Напомнить Лене предоставить дизайн этикетки к понедельнику,создавать задача : напоминать лена предоставлять дизайн этикетка к понедельник,"['создавать задача : напоминать лена предоставлять дизайн этикетка к понедельник', {'entities': [(0, 16, 'task_type'), (19, 29, 'task_type')]}]",,
Создай задачу : Татьяна требуется визуализация дизайна витрины магазина ко Дню рождения компании 5 мая,создавать задача : татьяна требоваться визуализация дизайн витрина магазин ко день рождение компания 5 май,"['создавать задача : татьяна требоваться визуализация дизайн витрина магазин ко день рождение компания 5 май', {'entities': [(0, 16, 'task_type')]}]","['создавать задача : татьяна требоваться визуализация дизайн витрина магазин ко день рождение компания 5 май', {'entities': [(19, 26, 'person')]}]","['создавать задача : татьяна требоваться визуализация дизайн витрина магазин ко день рождение компания 5 май', {'entities': [(78, 82, 'time'), (101, 102, 'time'), (103, 106, 'time')]}]"
Создай задачу : Попросить Алексея разработать несколько вариантов логотипа компании в течение недели,создавать задача : попросить алексей разрабатывать несколько вариант логотип компания в течение неделя,"['создавать задача : попросить алексей разрабатывать несколько вариант логотип компания в течение неделя', {'entities': [(0, 16, 'task_type')]}]","['создавать задача : попросить алексей разрабатывать несколько вариант логотип компания в течение неделя', {'entities': [(29, 36, 'person')]}]","['создавать задача : попросить алексей разрабатывать несколько вариант логотип компания в течение неделя', {'entities': [(86, 102, 'time')]}]"
Создай задачу : Нужно от Веры предоставить эскиз полиграфии для открыток к 8 марта,создавать задача : нужно от вера предоставлять эскиз полиграфия для открытка к 8 март,"['создавать задача : нужно от вера предоставлять эскиз полиграфия для открытка к 8 март', {'entities': [(0, 16, 'task_type')]}]","['создавать задача : нужно от вера предоставлять эскиз полиграфия для открытка к 8 март', {'entities': [(28, 32, 'person')]}]","['создавать задача : нужно от вера предоставлять эскиз полиграфия для открытка к 8 март', {'entities': [(79, 80, 'time'), (81, 85, 'time')]}]"
Создай задачу : Сергей разработай дизайн упаковки к 18 февраля,создавать задача : сергей разрабатывать дизайн упаковка к 18 февраль,"['создавать задача : сергей разрабатывать дизайн упаковка к 18 февраль', {'entities': [(0, 16, 'task_type')]}]","['создавать задача : сергей разрабатывать дизайн упаковка к 18 февраль', {'entities': [(19, 25, 'person')]}]","['создавать задача : сергей разрабатывать дизайн упаковка к 18 февраль', {'entities': [(58, 60, 'time'), (61, 68, 'time')]}]"
Создай задачу : Михаил нужно подготовить презентацию для pitches клиентов к понедельнику,создавать задача : михаил нужно подготовить презентация для pitches клиент к понедельник,"['создавать задача : михаил нужно подготовить презентация для pitches клиент к понедельник', {'entities': [(0, 16, 'task_type')]}]","['создавать задача : михаил нужно подготовить презентация для pitches клиент к понедельник', {'entities': [(19, 25, 'person')]}]",
Создай задачу : Олег требуется визуализация макета офиса ко вторнику,создавать задача : олег требоваться визуализация макет офис ко вторник,"['создавать задача : олег требоваться визуализация макет офис ко вторник', {'entities': [(0, 16, 'task_type')]}]","['создавать задача : олег требоваться визуализация макет офис ко вторник', {'entities': [(19, 23, 'person')]}]",
Создай задачу : Антон должен сверстать буклет о новых услугах компании до конца этой недели,создавать задача : антон должный сверстывать буклет о новый услуга компания до конец этот неделя,"['создавать задача : антон должный сверстывать буклет о новый услуга компания до конец этот неделя', {'entities': [(0, 16, 'task_type')]}]","['создавать задача : антон должный сверстывать буклет о новый услуга компания до конец этот неделя', {'entities': [(19, 24, 'person')]}]","['создавать задача : антон должный сверстывать буклет о новый услуга компания до конец этот неделя', {'entities': [(90, 96, 'time')]}]"
Создай задачу : Напомнить Ирине предоставить эскизы дизайна сайта завтра к 10 утра,создавать задача : напоминать ирина предоставлять эскиз дизайн сайт завтра к 10 утро,"['создавать задача : напоминать ирина предоставлять эскиз дизайн сайт завтра к 10 утро', {'entities': [(0, 16, 'task_type'), (19, 29, 'task_type')]}]","['создавать задача : напоминать ирина предоставлять эскиз дизайн сайт завтра к 10 утро', {'entities': [(30, 35, 'person')]}]","['создавать задача : напоминать ирина предоставлять эскиз дизайн сайт завтра к 10 утро', {'entities': [(68, 74, 'time'), (77, 79, 'time'), (80, 84, 'time')]}]"
Создай задачу : Попросить Никиту разработать фирменный стиль для ресторана к 1 апреля,создавать задача : попросить никита разрабатывать фирменный стиль для ресторан к 1 апрель,"['создавать задача : попросить никита разрабатывать фирменный стиль для ресторан к 1 апрель', {'entities': [(0, 16, 'task_type')]}]","['создавать задача : попросить никита разрабатывать фирменный стиль для ресторан к 1 апрель', {'entities': [(29, 35, 'person')]}]","['создавать задача : попросить никита разрабатывать фирменный стиль для ресторан к 1 апрель', {'entities': [(81, 82, 'time'), (83, 89, 'time')]}]"
Создай задачу : Требуется от Сергея презентация с вариантами логотипа к встрече в пятницу,создавать задача : требоваться от сергей презентация с вариант логотип к встреча в пятница,"['создавать задача : требоваться от сергей презентация с вариант логотип к встреча в пятница', {'entities': [(0, 16, 'task_type')]}]","['создавать задача : требоваться от сергей презентация с вариант логотип к встреча в пятница', {'entities': [(34, 40, 'person')]}]","['создавать задача : требоваться от сергей презентация с вариант логотип к встреча в пятница', {'entities': [(81, 90, 'time')]}]"
Создай задачу : Наташа нужна визуализация упаковки к понедельнику 27 марта,создавать задача : наташа нужный визуализация упаковка к понедельник 27 март,"['создавать задача : наташа нужный визуализация упаковка к понедельник 27 март', {'entities': [(0, 16, 'task_type')]}]",,"['создавать задача : наташа нужный визуализация упаковка к понедельник 27 март', {'entities': [(72, 76, 'time')]}]"
Создай задачу : Петр должен подготовить mockup сайта после утверждения концепции до 10 апреля,создавать задача : петр должный подготовить mockup сайт после утверждение концепция до 10 апрель,"['создавать задача : петр должный подготовить mockup сайт после утверждение концепция до 10 апрель', {'entities': [(0, 16, 'task_type')]}]",,"['создавать задача : петр должный подготовить mockup сайт после утверждение концепция до 10 апрель', {'entities': [(87, 89, 'time'), (90, 96, 'time')]}]"
Создай задачу : Елена разработай несколько вариантов баннера ко Дню компании к 5 июня,создавать задача : елена разрабатывать несколько вариант баннер ко день компания к 5 июнь,"['создавать задача : елена разрабатывать несколько вариант баннер ко день компания к 5 июнь', {'entities': [(0, 16, 'task_type')]}]","['создавать задача : елена разрабатывать несколько вариант баннер ко день компания к 5 июнь', {'entities': [(19, 24, 'person')]}]","['создавать задача : елена разрабатывать несколько вариант баннер ко день компания к 5 июнь', {'entities': [(67, 71, 'time'), (83, 84, 'time'), (85, 89, 'time')]}]"
Создай задачу : Попросить Василия к 1 мая проработать бриф и предоставить концепцию дизайна мобильного приложения,создавать задача : попросить василий к 1 май прорабатывать бриф и предоставлять концепция дизайн мобильный приложение,"['создавать задача : попросить василий к 1 май прорабатывать бриф и предоставлять концепция дизайн мобильный приложение', {'entities': [(0, 16, 'task_type')]}]","['создавать задача : попросить василий к 1 май прорабатывать бриф и предоставлять концепция дизайн мобильный приложение', {'entities': [(29, 36, 'person')]}]","['создавать задача : попросить василий к 1 май прорабатывать бриф и предоставлять концепция дизайн мобильный приложение', {'entities': [(39, 40, 'time'), (41, 44, 'time')]}]"
Создай задачу : Олеся должна подготовить макет для билборда этой неделей к пятнице,создавать задача : олеся должный подготовить макет для билборд этот неделя к пятница,"['создавать задача : олеся должный подготовить макет для билборд этот неделя к пятница', {'entities': [(0, 16, 'task_type')]}]","['создавать задача : олеся должный подготовить макет для билборд этот неделя к пятница', {'entities': [(19, 24, 'person')]}]","['создавать задача : олеся должный подготовить макет для билборд этот неделя к пятница', {'entities': [(68, 74, 'time')]}]"
Создай задачу : Требуется от Ивана презентация нескольких вариантов логотипа ко вторнику 21 февраля,создавать задача : требоваться от иван презентация несколько вариант логотип ко вторник 21 февраль,"['создавать задача : требоваться от иван презентация несколько вариант логотип ко вторник 21 февраль', {'entities': [(0, 16, 'task_type')]}]","['создавать задача : требоваться от иван презентация несколько вариант логотип ко вторник 21 февраль', {'entities': [(34, 38, 'person')]}]","['создавать задача : требоваться от иван презентация несколько вариант логотип ко вторник 21 февраль', {'entities': [(88, 90, 'time'), (91, 98, 'time')]}]"
Создай задачу : Напомнить Марине переделать баннеры для социальных сетей завтра,создавать задача : напоминать марина переделывать баннер для социальный сеть завтра,"['создавать задача : напоминать марина переделывать баннер для социальный сеть завтра', {'entities': [(0, 16, 'task_type'), (19, 29, 'task_type')]}]","['создавать задача : напоминать марина переделывать баннер для социальный сеть завтра', {'entities': [(30, 36, 'person')]}]","['создавать задача : напоминать марина переделывать баннер для социальный сеть завтра', {'entities': [(77, 83, 'time')]}]"
Создай задачу : Александр должен разработать дизайн этикеток для новой продукции к 1 марта,создавать задача : александр должный разрабатывать дизайн этикетка для новый продукция к 1 март,"['создавать задача : александр должный разрабатывать дизайн этикетка для новый продукция к 1 март', {'entities': [(0, 16, 'task_type')]}]","['создавать задача : александр должный разрабатывать дизайн этикетка для новый продукция к 1 март', {'entities': [(19, 28, 'person')]}]","['создавать задача : александр должный разрабатывать дизайн этикетка для новый продукция к 1 март', {'entities': [(89, 90, 'time'), (91, 95, 'time')]}]"
Создай задачу : Катя нужно подготовить moodboard для новой фотосессии к понедельнику 30 января,создавать задача : катя нужно подготовить moodboard для новый фотосессия к понедельник 30 январь,"['создавать задача : катя нужно подготовить moodboard для новый фотосессия к понедельник 30 январь', {'entities': [(0, 16, 'task_type')]}]",,"['создавать задача : катя нужно подготовить moodboard для новый фотосессия к понедельник 30 январь', {'entities': [(87, 89, 'time'), (90, 96, 'time')]}]"
Создай задачу : Попросить Свету сверстать каталог к 27 февраля после утверждения макета,создавать задача : попросить свет сверстывать каталог к 27 февраль после утверждение макет,"['создавать задача : попросить свет сверстывать каталог к 27 февраль после утверждение макет', {'entities': [(0, 16, 'task_type')]}]",,"['создавать задача : попросить свет сверстывать каталог к 27 февраль после утверждение макет', {'entities': [(59, 66, 'time')]}]"
Создай задачу : Требуется от Артёма эскизы айдентики бренда одежды ко вторнику 7 марта,создавать задача : требоваться от артем эскиз айдентик бренд одежда ко вторник 7 март,"['создавать задача : требоваться от артем эскиз айдентик бренд одежда ко вторник 7 март', {'entities': [(0, 16, 'task_type')]}]",,"['создавать задача : требоваться от артем эскиз айдентик бренд одежда ко вторник 7 март', {'entities': [(79, 80, 'time'), (81, 85, 'time')]}]"
Создай задачу : Денис должен подготовить прототип сайта после согласования ТЗ к 10 марта,создавать задача : денис должный подготовить прототип сайт после согласование тз к 10 март,"['создавать задача : денис должный подготовить прототип сайт после согласование тз к 10 март', {'entities': [(0, 16, 'task_type')]}]","['создавать задача : денис должный подготовить прототип сайт после согласование тз к 10 март', {'entities': [(19, 24, 'person')]}]","['создавать задача : денис должный подготовить прототип сайт после согласование тз к 10 март', {'entities': [(83, 85, 'time'), (86, 90, 'time')]}]"
Создай задачу : Напомнить Лизе обновить презентацию с последними кейсами к встрече завтра в 11,создавать задача : напоминать лиза обновлять презентация с последний кейс к встреча завтра в 11,"['создавать задача : напоминать лиза обновлять презентация с последний кейс к встреча завтра в 11', {'entities': [(0, 16, 'task_type'), (19, 29, 'task_type')]}]",,"['создавать задача : напоминать лиза обновлять презентация с последний кейс к встреча завтра в 11', {'entities': [(84, 90, 'time'), (93, 95, 'time')]}]"
Создай задачу : Петр нужно разработать несколько вариантов брендбука для нового проекта к 1 апреля,создавать задача : петр нужно разрабатывать несколько вариант брендбук для новый проект к 1 апрель,"['создавать задача : петр нужно разрабатывать несколько вариант брендбук для новый проект к 1 апрель', {'entities': [(0, 16, 'task_type')]}]",,"['создавать задача : петр нужно разрабатывать несколько вариант брендбук для новый проект к 1 апрель', {'entities': [(90, 91, 'time'), (92, 98, 'time')]}]"
Создай задачу : Попросить Машу предоставить несколько вариантов логотипа завтра к 15 : 00,создавать задача : попросить маша предоставлять несколько вариант логотип завтра к 15 : 00,"['создавать задача : попросить маша предоставлять несколько вариант логотип завтра к 15 : 00', {'entities': [(0, 16, 'task_type')]}]",,"['создавать задача : попросить маша предоставлять несколько вариант логотип завтра к 15 : 00', {'entities': [(74, 80, 'time'), (83, 85, 'time'), (88, 90, 'time')]}]"
Создай задачу : Требуется от Олега верстка буклета о новом продукте до конца рабочего дня среды,создавать задача : требоваться от олег верстка буклет о новый продукт до конец рабочий день среда,"['создавать задача : требоваться от олег верстка буклет о новый продукт до конец рабочий день среда', {'entities': [(0, 16, 'task_type')]}]","['создавать задача : требоваться от олег верстка буклет о новый продукт до конец рабочий день среда', {'entities': [(34, 38, 'person')]}]","['создавать задача : требоваться от олег верстка буклет о новый продукт до конец рабочий день среда', {'entities': [(87, 91, 'time')]}]"
Создай задачу : Напомнить Антону приступить к разработке дизайна упаковки после обеда,создавать задача : напоминать антон приступать к разработка дизайн упаковка после обед,"['создавать задача : напоминать антон приступать к разработка дизайн упаковка после обед', {'entities': [(0, 16, 'task_type'), (19, 29, 'task_type')]}]","['создавать задача : напоминать антон приступать к разработка дизайн упаковка после обед', {'entities': [(30, 35, 'person')]}]","['создавать задача : напоминать антон приступать к разработка дизайн упаковка после обед', {'entities': [(76, 86, 'time')]}]"
Создай задачу : Иван должен подготовить мультимедийную презентацию к питчу заказчика в понедельник к 09 : 30,создавать задача : иван должный подготовить мультимедийный презентация к питча заказчик в понедельник к 09 : 30,"['создавать задача : иван должный подготовить мультимедийный презентация к питча заказчик в понедельник к 09 : 30', {'entities': [(0, 16, 'task_type')]}]","['создавать задача : иван должный подготовить мультимедийный презентация к питча заказчик в понедельник к 09 : 30', {'entities': [(19, 23, 'person')]}]","['создавать задача : иван должный подготовить мультимедийный презентация к питча заказчик в понедельник к 09 : 30', {'entities': [(88, 101, 'time'), (109, 111, 'time')]}]"
Создай задачу : Никите нужно разработать фирменный стиль ресторана ко 2 апреля к 12 : 00,создавать задача : никита нужно разрабатывать фирменный стиль ресторан ко 2 апрель к 12 : 00,"['создавать задача : никита нужно разрабатывать фирменный стиль ресторан ко 2 апрель к 12 : 00', {'entities': [(0, 16, 'task_type')]}]","['создавать задача : никита нужно разрабатывать фирменный стиль ресторан ко 2 апрель к 12 : 00', {'entities': [(19, 25, 'person')]}]","['создавать задача : никита нужно разрабатывать фирменный стиль ресторан ко 2 апрель к 12 : 00', {'entities': [(74, 75, 'time'), (76, 82, 'time'), (85, 87, 'time'), (90, 92, 'time')]}]"
Создай задачу : Попросить Катю сделать нарезку фотографий для инстаграм до обеда,создавать задача : попросить катя сделать нарезка фотография для инстаграм до обед,"['создавать задача : попросить катя сделать нарезка фотография для инстаграм до обед', {'entities': [(0, 16, 'task_type')]}]",,
Создай задачу : Сергей требуется визуализация дизайна салона к пятнице к 18 : 00,создавать задача : сергей требоваться визуализация дизайн салон к пятница к 18 : 00,"['создавать задача : сергей требоваться визуализация дизайн салон к пятница к 18 : 00', {'entities': [(0, 16, 'task_type')]}]","['создавать задача : сергей требоваться визуализация дизайн салон к пятница к 18 : 00', {'entities': [(19, 25, 'person')]}]","['создавать задача : сергей требоваться визуализация дизайн салон к пятница к 18 : 00', {'entities': [(76, 78, 'time'), (81, 83, 'time')]}]"
Создай задачу : Напомнить Лене об утверждении макета журнала завтра до 12 : 00,создавать задача : напоминать лена об утверждение макет журнал завтра до 12 : 00,"['создавать задача : напоминать лена об утверждение макет журнал завтра до 12 : 00', {'entities': [(0, 16, 'task_type'), (19, 29, 'task_type')]}]",,"['создавать задача : напоминать лена об утверждение макет журнал завтра до 12 : 00', {'entities': [(63, 69, 'time'), (73, 75, 'time'), (78, 80, 'time')]}]"
Создай задачу : Петр должен сверстать одностраничный сайт в течение 3 рабочих дней после получения текстов,создавать задача : петр должный сверстывать одностраничный сайт в течение 3 рабочий день после получение текст,"['создавать задача : петр должный сверстывать одностраничный сайт в течение 3 рабочий день после получение текст', {'entities': [(0, 16, 'task_type')]}]",,"['создавать задача : петр должный сверстывать одностраничный сайт в течение 3 рабочий день после получение текст', {'entities': [(74, 75, 'time'), (84, 88, 'time')]}]"
Создай задачу : Аня нужно подготовить прототип приложения ко встрече с заказчиком в четверг к 15 : 00,создавать задача : аня нужно подготовить прототип приложение ко встреча с заказчик в четверг к 15 : 00,"['создавать задача : аня нужно подготовить прототип приложение ко встреча с заказчик в четверг к 15 : 00', {'entities': [(0, 16, 'task_type')]}]",,"['создавать задача : аня нужно подготовить прототип приложение ко встреча с заказчик в четверг к 15 : 00', {'entities': [(95, 97, 'time'), (100, 102, 'time')]}]"
Создай задачу : Требуется от Саши защита логотипа для стартапа послезавтра к 13 : 00,создавать задача : требоваться от саша защита логотип для стартап послезавтра к 13 : 00,"['создавать задача : требоваться от саша защита логотип для стартап послезавтра к 13 : 00', {'entities': [(0, 16, 'task_type')]}]",,"['создавать задача : требоваться от саша защита логотип для стартап послезавтра к 13 : 00', {'entities': [(80, 82, 'time'), (85, 87, 'time')]}]"
Создай задачу : Олеся должна предоставить эскизы сувенирной продукции завтра к 11 : 00,создавать задача : олеся должный предоставлять эскиз сувенирный продукция завтра к 11 : 00,"['создавать задача : олеся должный предоставлять эскиз сувенирный продукция завтра к 11 : 00', {'entities': [(0, 16, 'task_type')]}]","['создавать задача : олеся должный предоставлять эскиз сувенирный продукция завтра к 11 : 00', {'entities': [(19, 24, 'person')]}]","['создавать задача : олеся должный предоставлять эскиз сувенирный продукция завтра к 11 : 00', {'entities': [(74, 80, 'time'), (83, 85, 'time'), (88, 90, 'time')]}]"
Создай задачу : Попросить Диму разработать несколько вариантов баннера к 1 мая к 10 : 00 утра,создавать задача : попросить дима разрабатывать несколько вариант баннер к 1 май к 10 : 00 утро,"['создавать задача : попросить дима разрабатывать несколько вариант баннер к 1 май к 10 : 00 утро', {'entities': [(0, 16, 'task_type')]}]",,"['создавать задача : попросить дима разрабатывать несколько вариант баннер к 1 май к 10 : 00 утро', {'entities': [(75, 76, 'time'), (77, 80, 'time'), (83, 85, 'time'), (88, 90, 'time'), (91, 95, 'time')]}]"
Создай задачу : Напомнить Виктору о встрече по ребрендингу компании послезавтра в 15 : 30,создавать задача : напоминать виктор о встреча по ребрендинг компания послезавтра в 15 : 30,"['создавать задача : напоминать виктор о встреча по ребрендинг компания послезавтра в 15 : 30', {'entities': [(0, 16, 'task_type'), (19, 29, 'task_type')]}]","['создавать задача : напоминать виктор о встреча по ребрендинг компания послезавтра в 15 : 30', {'entities': [(30, 36, 'person')]}]","['создавать задача : напоминать виктор о встреча по ребрендинг компания послезавтра в 15 : 30', {'entities': [(84, 86, 'time'), (89, 91, 'time')]}]"
Создай задачу : Мише нужно подготовить moodboard для фотосессии домашней одежды к понедельнику к 14 : 00,создавать задача : миша нужно подготовить moodboard для фотосессия домашний одежда к понедельник к 14 : 00,"['создавать задача : миша нужно подготовить moodboard для фотосессия домашний одежда к понедельник к 14 : 00', {'entities': [(0, 16, 'task_type')]}]",,"['создавать задача : миша нужно подготовить moodboard для фотосессия домашний одежда к понедельник к 14 : 00', {'entities': [(99, 101, 'time'), (104, 106, 'time')]}]"
Создай задачу : Требуется от Тани предоставить дизайнконцепцию сайта до конца дня в четверг,создавать задача : требоваться от таня предоставлять дизайнконцепция сайт до конец день в четверг,"['создавать задача : требоваться от таня предоставлять дизайнконцепция сайт до конец день в четверг', {'entities': [(0, 16, 'task_type')]}]",,"['создавать задача : требоваться от таня предоставлять дизайнконцепция сайт до конец день в четверг', {'entities': [(74, 87, 'time')]}]"
Создай задачу : Попросить Свету переделать презентацию с учётом правок к завтрашней встрече к 09 : 00,создавать задача : попросить свет переделывать презентация с учет правка к завтрашний встреча к 09 : 00,"['создавать задача : попросить свет переделывать презентация с учет правка к завтрашний встреча к 09 : 00', {'entities': [(0, 16, 'task_type')]}]",,"['создавать задача : попросить свет переделывать презентация с учет правка к завтрашний встреча к 09 : 00', {'entities': [(101, 103, 'time')]}]"
Создай задачу : Виталий должен верстать журнал до вечера понедельника,создавать задача : виталий должный верстать журнал до вечер понедельник,"['создавать задача : виталий должный верстать журнал до вечер понедельник', {'entities': [(0, 16, 'task_type')]}]","['создавать задача : виталий должный верстать журнал до вечер понедельник', {'entities': [(19, 26, 'person')]}]","['создавать задача : виталий должный верстать журнал до вечер понедельник', {'entities': [(54, 59, 'time')]}]"
Создай задачу : Напомнить Денису о техническом задании на разработку чатабота завтра до обеда,создавать задача : напоминать денис о технический задание на разработка чатабот завтра до обед,"['создавать задача : напоминать денис о технический задание на разработка чатабот завтра до обед', {'entities': [(0, 16, 'task_type'), (19, 29, 'task_type')]}]","['создавать задача : напоминать денис о технический задание на разработка чатабот завтра до обед', {'entities': [(30, 35, 'person')]}]","['создавать задача : напоминать денис о технический задание на разработка чатабот завтра до обед', {'entities': [(80, 86, 'time')]}]"
Создай задачу : Артём нужно подготовить дизайнпроект магазина к пятнице к 17 : 00,создавать задача : артем нужно подготовить дизайнпроект магазин к пятница к 17 : 00,"['создавать задача : артем нужно подготовить дизайнпроект магазин к пятница к 17 : 00', {'entities': [(0, 16, 'task_type')]}]",,"['создавать задача : артем нужно подготовить дизайнпроект магазин к пятница к 17 : 00', {'entities': [(76, 78, 'time'), (81, 83, 'time')]}]"
